"Plot Title: NL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10342594, SEN S/N: 10342594, LBL: Temp (C))","RH, % (LGR S/N: 10342594, SEN S/N: 10342594, LBL: RH (%))","DewPt, °C (LGR S/N: 10342594, SEN S/N: 10342594)","Max: Temperature, °C (LGR S/N: 10342594)","Min: Temperature, °C (LGR S/N: 10342594)"
8878,07/06/24 12:31:43 AM,22.106,100.000,21.942,,
8879,07/06/24 12:45:00 AM,,,,22.011,22.011
8880,07/06/24 12:46:43 AM,22.011,100.000,21.849,,
8881,07/06/24 01:00:00 AM,,,,21.891,21.891
8882,07/06/24 01:01:43 AM,21.891,100.000,21.731,,
8883,07/06/24 01:15:00 AM,,,,21.795,21.795
8884,07/06/24 01:16:43 AM,21.795,100.000,21.642,,
8885,07/06/24 01:30:00 AM,,,,21.724,21.724
8886,07/06/24 01:31:43 AM,21.724,100.000,21.570,,
8887,07/06/24 01:45:00 AM,,,,21.652,21.652
8888,07/06/24 01:46:43 AM,21.652,100.000,21.503,,
8889,07/06/24 02:00:00 AM,,,,21.604,21.604
8890,07/06/24 02:01:43 AM,21.604,100.000,21.460,,
8891,07/06/24 02:15:00 AM,,,,21.533,21.533
8892,07/06/24 02:16:43 AM,21.533,100.000,21.392,,
8893,07/06/24 02:30:00 AM,,,,21.461,21.461
8894,07/06/24 02:31:43 AM,21.461,100.000,21.324,,
8895,07/06/24 02:45:00 AM,,,,21.413,21.413
8896,07/06/24 02:46:43 AM,21.413,100.000,21.278,,
8897,07/06/24 03:00:00 AM,,,,21.318,21.318
8898,07/06/24 03:01:43 AM,21.318,100.000,21.185,,
8899,07/06/24 03:15:00 AM,,,,21.270,21.270
8900,07/06/24 03:16:43 AM,21.270,100.000,21.139,,
8901,07/06/24 03:30:00 AM,,,,21.223,21.223
8902,07/06/24 03:31:43 AM,21.223,100.000,21.096,,
8903,07/06/24 03:45:00 AM,,,,21.175,21.175
8904,07/06/24 03:46:43 AM,21.175,100.000,21.046,,
8905,07/06/24 04:00:00 AM,,,,21.056,21.056
8906,07/06/24 04:01:43 AM,21.056,100.000,20.932,,
8907,07/06/24 04:15:00 AM,,,,21.008,21.008
8908,07/06/24 04:16:43 AM,21.008,100.000,20.886,,
8909,07/06/24 04:30:00 AM,,,,20.960,20.960
8910,07/06/24 04:31:43 AM,20.960,100.000,20.843,,
8911,07/06/24 04:45:00 AM,,,,20.841,20.841
8912,07/06/24 04:46:43 AM,20.841,100.000,20.722,,
8913,07/06/24 05:00:00 AM,,,,20.889,20.889
8914,07/06/24 05:01:43 AM,20.889,100.000,20.775,,
8915,07/06/24 05:15:00 AM,,,,20.841,20.841
8916,07/06/24 05:16:43 AM,20.841,100.000,20.725,,
8917,07/06/24 05:30:00 AM,,,,20.793,20.793
8918,07/06/24 05:31:43 AM,20.793,100.000,20.682,,
8919,07/06/24 05:45:00 AM,,,,20.698,20.698
8920,07/06/24 05:46:43 AM,20.698,100.000,20.590,,
8921,07/06/24 06:00:00 AM,,,,20.674,20.674
8922,07/06/24 06:01:43 AM,20.674,100.000,20.565,,
8923,07/06/24 06:15:00 AM,,,,20.650,20.650
8924,07/06/24 06:16:43 AM,20.650,100.000,20.547,,
8925,07/06/24 06:30:00 AM,,,,20.484,20.484
8926,07/06/24 06:31:43 AM,20.484,100.000,20.379,,
8927,07/06/24 06:45:00 AM,,,,20.507,20.507
8928,07/06/24 06:46:43 AM,20.507,100.000,20.404,,
8929,07/06/24 07:00:00 AM,,,,20.555,20.555
8930,07/06/24 07:01:43 AM,20.555,100.000,20.454,,
8931,07/06/24 07:15:00 AM,,,,20.603,20.603
8932,07/06/24 07:16:43 AM,20.603,100.000,20.504,,
8933,07/06/24 07:30:00 AM,,,,20.746,20.746
8934,07/06/24 07:31:43 AM,20.746,100.000,20.650,,
8935,07/06/24 07:45:00 AM,,,,20.889,20.889
8936,07/06/24 07:46:43 AM,20.889,100.000,20.796,,
8937,07/06/24 08:00:00 AM,,,,21.079,21.079
8938,07/06/24 08:01:43 AM,21.079,100.000,20.982,,
8939,07/06/24 08:15:00 AM,,,,21.342,21.342
8940,07/06/24 08:16:43 AM,21.342,100.000,21.242,,
8941,07/06/24 08:30:00 AM,,,,21.652,21.652
8942,07/06/24 08:31:43 AM,21.652,100.000,21.553,,
8943,07/06/24 08:45:00 AM,,,,22.202,22.202
8944,07/06/24 08:46:43 AM,22.202,100.000,22.088,,
8945,07/06/24 09:00:00 AM,,,,22.657,22.657
8946,07/06/24 09:01:43 AM,22.657,100.000,22.305,,
8947,07/06/24 09:15:00 AM,,,,23.136,23.136
8948,07/06/24 09:16:43 AM,23.136,94.492,21.959,,
8949,07/06/24 09:30:00 AM,,,,23.545,23.545
8950,07/06/24 09:31:43 AM,23.545,92.002,21.977,,
8951,07/06/24 09:45:00 AM,,,,23.905,23.905
8952,07/06/24 09:46:43 AM,23.905,89.905,21.998,,
8953,07/06/24 10:00:00 AM,,,,24.074,24.074
8954,07/06/24 10:01:43 AM,24.074,89.258,22.058,,
8955,07/06/24 10:15:00 AM,,,,24.267,24.267
8956,07/06/24 10:16:43 AM,24.267,87.450,21.946,,
8957,07/06/24 10:30:00 AM,,,,24.315,24.315
8958,07/06/24 10:31:43 AM,24.315,81.643,20.970,,
8959,07/06/24 10:45:00 AM,,,,24.484,24.484
8960,07/06/24 10:46:43 AM,24.484,82.305,21.257,,
8961,07/06/24 11:00:00 AM,,,,25.040,25.040
8962,07/06/24 11:01:43 AM,25.040,80.457,21.460,,
8963,07/06/24 11:15:00 AM,,,,25.210,25.210
8964,07/06/24 11:16:43 AM,25.210,73.110,20.177,,
8965,07/06/24 11:30:00 AM,,,,25.720,25.720
8966,07/06/24 11:31:43 AM,25.720,69.075,19.802,,
8967,07/06/24 11:45:00 AM,,,,26.207,26.207
8968,07/06/24 11:46:43 AM,26.207,68.503,20.141,,
8969,07/06/24 12:00:00 PM,,,,25.914,25.914
8970,07/06/24 12:01:43 PM,25.914,71.884,20.598,,
8971,07/06/24 12:15:00 PM,,,,25.987,25.987
8972,07/06/24 12:16:43 PM,25.987,72.934,20.890,,
8973,07/06/24 12:30:00 PM,,,,26.744,26.744
8974,07/06/24 12:31:43 PM,26.744,65.450,19.953,,
8975,07/06/24 12:45:00 PM,,,,26.475,26.475
8976,07/06/24 12:46:43 PM,26.475,67.677,20.212,,
8977,07/06/24 01:00:00 PM,,,,25.987,25.987
8978,07/06/24 01:01:43 PM,25.987,68.012,19.821,,
8979,07/06/24 01:15:00 PM,,,,26.793,26.793
8980,07/06/24 01:16:43 PM,26.793,65.489,20.009,,
8981,07/06/24 01:30:00 PM,,,,27.382,27.382
8982,07/06/24 01:31:43 PM,27.382,59.522,19.087,,
8983,07/06/24 01:45:00 PM,,,,26.769,26.769
8984,07/06/24 01:46:43 PM,26.769,63.837,19.591,,
8985,07/06/24 02:00:00 PM,,,,26.598,26.598
8986,07/06/24 02:01:43 PM,26.598,63.563,19.362,,
8987,07/06/24 02:15:00 PM,,,,26.671,26.671
8988,07/06/24 02:16:43 PM,26.671,64.859,19.743,,
8989,07/06/24 02:30:00 PM,,,,26.769,26.769
8990,07/06/24 02:31:43 PM,26.769,67.578,20.470,,
8991,07/06/24 02:45:00 PM,,,,26.818,26.818
8992,07/06/24 02:46:43 PM,26.818,63.324,19.513,,
8993,07/06/24 03:00:00 PM,,,,26.475,26.475
8994,07/06/24 03:01:43 PM,26.475,66.012,19.829,,
8995,07/06/24 03:15:00 PM,,,,27.407,27.407
8996,07/06/24 03:16:43 PM,27.407,64.586,20.377,,
8997,07/06/24 03:30:00 PM,,,,27.481,27.481
8998,07/06/24 03:31:43 PM,27.481,64.353,20.391,,
8999,07/06/24 03:45:00 PM,,,,27.382,27.382
9000,07/06/24 03:46:43 PM,27.382,62.124,19.751,,
9001,07/06/24 04:00:00 PM,,,,27.063,27.063
9002,07/06/24 04:01:43 PM,27.063,65.627,20.298,,
9003,07/06/24 04:15:00 PM,,,,26.842,26.842
9004,07/06/24 04:16:43 PM,26.842,66.985,20.404,,
9005,07/06/24 04:30:00 PM,,,,27.235,27.235
9006,07/06/24 04:31:43 PM,27.235,68.264,21.071,,
9007,07/06/24 04:45:00 PM,,,,26.867,26.867
9008,07/06/24 04:46:43 PM,26.867,68.048,20.670,,
9009,07/06/24 05:00:00 PM,,,,26.549,26.549
9010,07/06/24 05:01:43 PM,26.549,67.931,20.340,,
9011,07/06/24 05:15:00 PM,,,,26.280,26.280
9012,07/06/24 05:16:43 PM,26.280,70.613,20.677,,
9013,07/06/24 05:30:00 PM,,,,26.451,26.451
9014,07/06/24 05:31:43 PM,26.451,72.074,21.156,,
9015,07/06/24 05:45:00 PM,,,,26.573,26.573
9016,07/06/24 05:46:43 PM,26.573,72.513,21.367,,
9017,07/06/24 06:00:00 PM,,,,26.867,26.867
9018,07/06/24 06:01:43 PM,26.867,70.122,21.134,,
9019,07/06/24 06:15:00 PM,,,,26.916,26.916
9020,07/06/24 06:16:43 PM,26.916,68.629,20.849,,
9021,07/06/24 06:30:00 PM,,,,25.987,25.987
9022,07/06/24 06:31:43 PM,25.987,77.828,21.881,,
9023,07/06/24 06:45:00 PM,,,,25.234,25.234
9024,07/06/24 06:46:43 PM,25.234,80.727,21.700,,
9025,07/06/24 07:00:00 PM,,,,25.065,25.065
9026,07/06/24 07:01:43 PM,25.065,80.319,21.458,,
9027,07/06/24 07:15:00 PM,,,,25.404,25.404
9028,07/06/24 07:16:43 PM,25.404,78.635,21.469,,
9029,07/06/24 07:30:00 PM,,,,25.428,25.428
9030,07/06/24 07:31:43 PM,25.428,80.654,21.876,,
9031,07/06/24 07:45:00 PM,,,,24.944,24.944
9032,07/06/24 07:46:43 PM,24.944,83.114,21.854,,
9033,07/06/24 08:00:00 PM,,,,24.388,24.388
9034,07/06/24 08:01:43 PM,24.388,84.684,21.587,,
9035,07/06/24 08:15:00 PM,,,,24.050,24.050
9036,07/06/24 08:16:43 PM,24.050,88.038,21.831,,
9037,07/06/24 08:30:00 PM,,,,23.617,23.617
9038,07/06/24 08:31:43 PM,23.617,89.891,21.709,,
9039,07/06/24 08:45:00 PM,,,,23.208,23.208
9040,07/06/24 08:46:43 PM,23.208,93.111,21.817,,
9041,07/06/24 09:00:00 PM,,,,22.753,22.753
9042,07/06/24 09:01:43 PM,22.753,93.643,21.446,,
9043,07/06/24 09:15:00 PM,,,,22.321,22.321
9044,07/06/24 09:16:43 PM,22.321,94.178,21.098,,
9045,07/06/24 09:30:00 PM,,,,22.034,22.034
9046,07/06/24 09:31:43 PM,22.034,95.732,21.046,,
9047,07/06/24 09:45:00 PM,,,,21.772,21.772
9048,07/06/24 09:46:43 PM,21.772,96.432,20.887,,
9049,07/06/24 10:00:00 PM,,,,21.676,21.676
9050,07/06/24 10:01:43 PM,21.676,95.453,20.646,,
9051,07/06/24 10:15:00 PM,,,,21.246,21.246
9052,07/06/24 10:16:43 PM,21.246,96.189,20.326,,
9053,07/06/24 10:30:00 PM,,,,20.960,20.960
9054,07/06/24 10:31:43 PM,20.960,96.879,20.141,,
9055,07/06/24 10:45:00 PM,,,,20.746,20.746
9056,07/06/24 10:46:43 PM,20.746,97.426,20.005,,
9057,07/06/24 11:00:00 PM,,,,20.507,20.507
9058,07/06/24 11:01:43 PM,20.507,97.573,19.787,,
9059,07/06/24 11:15:00 PM,,,,20.365,20.365
9060,07/06/24 11:16:43 PM,20.365,97.927,19.695,,
9061,07/06/24 11:30:00 PM,,,,20.150,20.150
9062,07/06/24 11:31:43 PM,20.150,98.156,19.513,,
9063,07/06/24 11:45:00 PM,,,,19.984,19.984
9064,07/06/24 11:46:43 PM,19.984,98.476,19.391,,
9065,07/07/24 12:00:00 AM,,,,19.841,19.841
9066,07/07/24 12:01:43 AM,19.841,98.438,19.242,,
9067,07/07/24 12:15:00 AM,,,,19.651,19.651
9068,07/07/24 12:16:43 AM,19.651,98.698,19.088,,
9069,07/07/24 12:30:00 AM,,,,19.532,19.532
9070,07/07/24 12:31:43 AM,19.532,98.666,18.964,,
9071,07/07/24 12:45:00 AM,,,,19.389,19.389
9072,07/07/24 12:46:43 AM,19.389,99.042,18.874,,
9073,07/07/24 01:00:00 AM,,,,19.222,19.222
9074,07/07/24 01:01:43 AM,19.222,98.997,18.700,,
9075,07/07/24 01:15:00 AM,,,,19.127,19.127
9076,07/07/24 01:16:43 AM,19.127,99.178,18.630,,
9077,07/07/24 01:30:00 AM,,,,18.985,18.985
9078,07/07/24 01:31:43 AM,18.985,99.191,18.488,,
9079,07/07/24 01:45:00 AM,,,,18.913,18.913
9080,07/07/24 01:46:43 AM,18.913,99.377,18.443,,
9081,07/07/24 02:00:00 AM,,,,18.794,18.794
9082,07/07/24 02:01:43 AM,18.794,99.242,18.304,,
9083,07/07/24 02:15:00 AM,,,,18.652,18.652
9084,07/07/24 02:16:43 AM,18.652,99.512,18.198,,
9085,07/07/24 02:30:00 AM,,,,18.675,18.675
9086,07/07/24 02:31:43 AM,18.675,99.338,18.198,,
9087,07/07/24 02:45:00 AM,,,,18.533,18.533
9088,07/07/24 02:46:43 AM,18.533,99.377,18.060,,
9089,07/07/24 03:00:00 AM,,,,18.414,18.414
9090,07/07/24 03:01:43 AM,18.414,99.499,17.957,,
9091,07/07/24 03:15:00 AM,,,,18.343,18.343
9092,07/07/24 03:16:43 AM,18.343,99.531,17.890,,
9093,07/07/24 03:30:00 AM,,,,18.152,18.152
9094,07/07/24 03:31:43 AM,18.152,99.633,17.713,,
9095,07/07/24 03:45:00 AM,,,,18.105,18.105
9096,07/07/24 03:46:43 AM,18.105,99.773,17.685,,
9097,07/07/24 04:00:00 AM,,,,18.057,18.057
9098,07/07/24 04:01:43 AM,18.057,99.658,17.621,,
9099,07/07/24 04:15:00 AM,,,,17.938,17.938
9100,07/07/24 04:16:43 AM,17.938,99.625,17.497,,
9101,07/07/24 04:30:00 AM,,,,17.796,17.796
9102,07/07/24 04:31:43 AM,17.796,99.842,17.383,,
9103,07/07/24 04:45:00 AM,,,,17.724,17.724
9104,07/07/24 04:46:43 AM,17.724,99.823,17.309,,
9105,07/07/24 05:00:00 AM,,,,17.629,17.629
9106,07/07/24 05:01:43 AM,17.629,99.796,17.209,,
9107,07/07/24 05:15:00 AM,,,,17.558,17.558
9108,07/07/24 05:16:43 AM,17.558,99.777,17.135,,
9109,07/07/24 05:30:00 AM,,,,17.463,17.463
9110,07/07/24 05:31:43 AM,17.463,99.904,17.057,,
9111,07/07/24 05:45:00 AM,,,,17.368,17.368
9112,07/07/24 05:46:43 AM,17.368,100.000,16.978,,
9113,07/07/24 06:00:00 AM,,,,17.272,17.272
9114,07/07/24 06:01:43 AM,17.272,100.000,16.893,,
9115,07/07/24 06:15:00 AM,,,,17.225,17.225
9116,07/07/24 06:16:43 AM,17.225,100.000,16.836,,
9117,07/07/24 06:30:00 AM,,,,17.130,17.130
9118,07/07/24 06:31:43 AM,17.130,100.000,16.737,,
9119,07/07/24 06:45:00 AM,,,,17.130,17.130
9120,07/07/24 06:46:43 AM,17.130,100.000,16.737,,
9121,07/07/24 07:00:00 AM,,,,17.249,17.249
9122,07/07/24 07:01:43 AM,17.249,99.947,16.847,,
9123,07/07/24 07:15:00 AM,,,,17.391,17.391
9124,07/07/24 07:16:43 AM,17.391,100.000,17.010,,
9125,07/07/24 07:30:00 AM,,,,17.510,17.510
9126,07/07/24 07:31:43 AM,17.510,99.943,17.110,,
9127,07/07/24 07:45:00 AM,,,,17.677,17.677
9128,07/07/24 07:46:43 AM,17.677,99.912,17.273,,
9129,07/07/24 08:00:00 AM,,,,17.938,17.938
9130,07/07/24 08:01:43 AM,17.938,99.881,17.532,,
9131,07/07/24 08:15:00 AM,,,,18.438,18.438
9132,07/07/24 08:16:43 AM,18.438,99.042,17.918,,
9133,07/07/24 08:30:00 AM,,,,18.866,18.866
9134,07/07/24 08:31:43 AM,18.866,98.435,18.263,,
9135,07/07/24 08:45:00 AM,,,,19.032,19.032
9136,07/07/24 08:46:43 AM,19.032,98.299,18.411,,
9137,07/07/24 09:00:00 AM,,,,19.270,19.270
9138,07/07/24 09:01:43 AM,19.270,98.570,18.688,,
9139,07/07/24 09:15:00 AM,,,,20.055,20.055
9140,07/07/24 09:16:43 AM,20.055,97.818,19.369,,
9141,07/07/24 09:30:00 AM,,,,21.103,21.103
9142,07/07/24 09:31:43 AM,21.103,95.093,20.020,,
9143,07/07/24 09:45:00 AM,,,,22.082,22.082
9144,07/07/24 09:46:43 AM,22.082,92.830,20.652,,
9145,07/07/24 10:00:00 AM,,,,22.944,22.944
9146,07/07/24 10:01:43 AM,22.944,91.312,21.271,,
9147,07/07/24 10:15:00 AM,,,,23.713,23.713
9148,07/07/24 10:16:43 AM,23.713,87.543,21.414,,
9149,07/07/24 10:30:00 AM,,,,24.146,24.146
9150,07/07/24 10:31:43 AM,24.146,80.724,20.636,,
9151,07/07/24 10:45:00 AM,,,,24.508,24.508
9152,07/07/24 10:46:43 AM,24.508,80.773,20.999,,
9153,07/07/24 11:00:00 AM,,,,25.186,25.186
9154,07/07/24 11:01:43 AM,25.186,76.590,20.858,,
9155,07/07/24 11:15:00 AM,,,,25.477,25.477
9156,07/07/24 11:16:43 AM,25.477,73.574,20.530,,
9157,07/07/24 11:30:00 AM,,,,25.623,25.623
9158,07/07/24 11:31:43 AM,25.623,73.632,20.683,,
9159,07/07/24 11:45:00 AM,,,,26.109,26.109
9160,07/07/24 11:46:43 AM,26.109,68.996,20.158,,
9161,07/07/24 12:00:00 PM,,,,26.378,26.378
9162,07/07/24 12:01:43 PM,26.378,66.511,19.851,,
9163,07/07/24 12:15:00 PM,,,,26.378,26.378
9164,07/07/24 12:16:43 PM,26.378,69.524,20.532,,
9165,07/07/24 12:30:00 PM,,,,26.549,26.549
9166,07/07/24 12:31:43 PM,26.549,67.116,20.154,,
9167,07/07/24 12:45:00 PM,,,,26.842,26.842
9168,07/07/24 12:46:43 PM,26.842,66.864,20.376,,
9169,07/07/24 01:00:00 PM,,,,27.087,27.087
9170,07/07/24 01:01:43 PM,27.087,67.059,20.655,,
9171,07/07/24 01:15:00 PM,,,,27.431,27.431
9172,07/07/24 01:16:43 PM,27.431,65.232,20.555,,
9173,07/07/24 01:30:00 PM,,,,27.998,27.998
9174,07/07/24 01:31:43 PM,27.998,64.961,21.030,,
9175,07/07/24 01:45:00 PM,,,,28.048,28.048
9176,07/07/24 01:46:43 PM,28.048,64.141,20.879,,
9177,07/07/24 02:00:00 PM,,,,28.072,28.072
9178,07/07/24 02:01:43 PM,28.072,63.961,20.858,,
9179,07/07/24 02:15:00 PM,,,,28.468,28.468
9180,07/07/24 02:16:43 PM,28.468,61.680,20.666,,
9181,07/07/24 02:30:00 PM,,,,28.692,28.692
9182,07/07/24 02:31:43 PM,28.692,60.753,20.639,,
9183,07/07/24 02:45:00 PM,,,,28.742,28.742
9184,07/07/24 02:46:43 PM,28.742,61.414,20.856,,
9185,07/07/24 03:00:00 PM,,,,28.866,28.866
9186,07/07/24 03:01:43 PM,28.866,62.116,21.152,,
9187,07/07/24 03:15:00 PM,,,,28.941,28.941
9188,07/07/24 03:16:43 PM,28.941,58.981,20.409,,
9189,07/07/24 03:30:00 PM,,,,29.215,29.215
9190,07/07/24 03:31:43 PM,29.215,60.836,21.153,,
9191,07/07/24 03:45:00 PM,,,,27.924,27.924
9192,07/07/24 03:46:43 PM,27.924,65.835,21.167,,
9193,07/07/24 04:00:00 PM,,,,27.579,27.579
9194,07/07/24 04:01:43 PM,27.579,70.103,21.813,,
9195,07/07/24 04:15:00 PM,,,,27.998,27.998
9196,07/07/24 04:16:43 PM,27.998,66.366,21.363,,
9197,07/07/24 04:30:00 PM,,,,28.493,28.493
9198,07/07/24 04:31:43 PM,28.493,63.508,21.146,,
9199,07/07/24 04:45:00 PM,,,,28.617,28.617
9200,07/07/24 04:46:43 PM,28.617,62.973,21.131,,
9201,07/07/24 05:00:00 PM,,,,27.850,27.850
9202,07/07/24 05:01:43 PM,27.850,68.313,21.671,,
9203,07/07/24 05:15:00 PM,,,,27.407,27.407
9204,07/07/24 05:16:43 PM,27.407,71.598,21.974,,
9205,07/07/24 05:30:00 PM,,,,26.989,26.989
9206,07/07/24 05:31:43 PM,26.989,76.397,22.571,,
9207,07/07/24 05:45:00 PM,,,,26.695,26.695
9208,07/07/24 05:46:43 PM,26.695,77.768,22.558,,
9209,07/07/24 06:00:00 PM,,,,26.329,26.329
9210,07/07/24 06:01:43 PM,26.329,79.866,22.608,,
9211,07/07/24 06:15:00 PM,,,,26.378,26.378
9212,07/07/24 06:16:43 PM,26.378,80.999,22.870,,
9213,07/07/24 06:30:00 PM,,,,26.426,26.426
9214,07/07/24 06:31:43 PM,26.426,79.367,22.607,,
9215,07/07/24 06:45:00 PM,,,,26.500,26.500
9216,07/07/24 06:46:43 PM,26.500,78.629,22.536,,
9217,07/07/24 07:00:00 PM,,,,26.329,26.329
9218,07/07/24 07:01:43 PM,26.329,82.278,23.060,,
9219,07/07/24 07:15:00 PM,,,,26.036,26.036
9220,07/07/24 07:16:43 PM,26.036,83.411,22.981,,
9221,07/07/24 07:30:00 PM,,,,25.793,25.793
9222,07/07/24 07:31:43 PM,25.793,84.717,22.976,,
9223,07/07/24 07:45:00 PM,,,,25.234,25.234
9224,07/07/24 07:46:43 PM,25.234,86.503,22.739,,
9225,07/07/24 08:00:00 PM,,,,24.532,24.532
9226,07/07/24 08:01:43 PM,24.532,88.455,22.378,,
9227,07/07/24 08:15:00 PM,,,,24.050,24.050
9228,07/07/24 08:16:43 PM,24.050,90.872,22.298,,
9229,07/07/24 08:30:00 PM,,,,23.617,23.617
9230,07/07/24 08:31:43 PM,23.617,92.780,22.172,,
9231,07/07/24 08:45:00 PM,,,,23.232,23.232
9232,07/07/24 08:46:43 PM,23.232,93.925,21.968,,
9233,07/07/24 09:00:00 PM,,,,22.800,22.800
9234,07/07/24 09:01:43 PM,22.800,95.156,21.725,,
9235,07/07/24 09:15:00 PM,,,,22.633,22.633
9236,07/07/24 09:16:43 PM,22.633,95.380,21.591,,
9237,07/07/24 09:30:00 PM,,,,22.250,22.250
9238,07/07/24 09:31:43 PM,22.250,96.609,21.392,,
9239,07/07/24 09:45:00 PM,,,,22.011,22.011
9240,07/07/24 09:46:43 PM,22.011,96.785,21.179,,
9241,07/07/24 10:00:00 PM,,,,21.795,21.795
9242,07/07/24 10:01:43 PM,21.795,97.441,21.059,,
9243,07/07/24 10:15:00 PM,,,,21.676,21.676
9244,07/07/24 10:16:43 PM,21.676,97.620,20.966,,
9245,07/07/24 10:30:00 PM,,,,21.557,21.557
9246,07/07/24 10:31:43 PM,21.557,97.851,20.880,,
9247,07/07/24 10:45:00 PM,,,,21.509,21.509
9248,07/07/24 10:46:43 PM,21.509,97.759,20.819,,
9249,07/07/24 11:00:00 PM,,,,21.366,21.366
9250,07/07/24 11:01:43 PM,21.366,98.010,20.711,,
9251,07/07/24 11:15:00 PM,,,,21.294,21.294
9252,07/07/24 11:16:43 PM,21.294,98.043,20.644,,
9253,07/07/24 11:30:00 PM,,,,21.270,21.270
9254,07/07/24 11:31:43 PM,21.270,98.168,20.638,,
9255,07/07/24 11:45:00 PM,,,,21.223,21.223
9256,07/07/24 11:46:43 PM,21.223,98.077,20.577,,
9257,07/08/24 12:00:00 AM,,,,21.032,21.032
9258,07/08/24 12:01:43 AM,21.032,98.235,20.409,,
9259,07/08/24 12:15:00 AM,,,,20.841,20.841
9260,07/08/24 12:16:43 AM,20.841,98.758,20.292,,
9261,07/08/24 12:30:00 AM,,,,20.746,20.746
9262,07/08/24 12:31:43 AM,20.746,98.733,20.193,,
9263,07/08/24 12:45:00 AM,,,,20.627,20.627
9264,07/08/24 12:46:43 AM,20.627,98.753,20.076,,
9265,07/08/24 01:00:00 AM,,,,20.555,20.555
9266,07/08/24 01:01:43 AM,20.555,98.942,20.031,,
9267,07/08/24 01:15:00 AM,,,,20.436,20.436
9268,07/08/24 01:16:43 AM,20.436,98.910,19.907,,
9269,07/08/24 01:30:00 AM,,,,20.293,20.293
9270,07/08/24 01:31:43 AM,20.293,99.131,19.794,,
9271,07/08/24 01:45:00 AM,,,,20.150,20.150
9272,07/08/24 01:46:43 AM,20.150,99.248,19.667,,
9273,07/08/24 02:00:00 AM,,,,19.960,19.960
9274,07/08/24 02:01:43 AM,19.960,99.403,19.498,,
9275,07/08/24 02:15:00 AM,,,,19.865,19.865
9276,07/08/24 02:16:43 AM,19.865,99.533,19.420,,
9277,07/08/24 02:30:00 AM,,,,19.793,19.793
9278,07/08/24 02:31:43 AM,19.793,99.410,19.331,,
9279,07/08/24 02:45:00 AM,,,,19.698,19.698
9280,07/08/24 02:46:43 AM,19.698,99.591,19.261,,
9281,07/08/24 03:00:00 AM,,,,19.555,19.555
9282,07/08/24 03:01:43 AM,19.555,99.733,19.137,,
9283,07/08/24 03:15:00 AM,,,,19.460,19.460
9284,07/08/24 03:16:43 AM,19.460,99.578,19.020,,
9285,07/08/24 03:30:00 AM,,,,19.413,19.413
9286,07/08/24 03:31:43 AM,19.413,99.462,18.956,,
9287,07/08/24 03:45:00 AM,,,,19.341,19.341
9288,07/08/24 03:46:43 AM,19.341,99.777,18.928,,
9289,07/08/24 04:00:00 AM,,,,19.199,19.199
9290,07/08/24 04:01:43 AM,19.199,99.867,18.797,,
9291,07/08/24 04:15:00 AM,,,,19.222,19.222
9292,07/08/24 04:16:43 AM,19.222,99.822,18.815,,
9293,07/08/24 04:30:00 AM,,,,19.032,19.032
9294,07/08/24 04:31:43 AM,19.032,100.000,18.648,,
9295,07/08/24 04:45:00 AM,,,,18.985,18.985
9296,07/08/24 04:46:43 AM,18.985,100.000,18.602,,
9297,07/08/24 05:00:00 AM,,,,18.937,18.937
9298,07/08/24 05:01:43 AM,18.937,99.950,18.546,,
9299,07/08/24 05:15:00 AM,,,,18.794,18.794
9300,07/08/24 05:16:43 AM,18.794,100.000,18.418,,
9301,07/08/24 05:30:00 AM,,,,18.723,18.723
9302,07/08/24 05:31:43 AM,18.723,99.994,18.336,,
9303,07/08/24 05:45:00 AM,,,,18.604,18.604
9304,07/08/24 05:46:43 AM,18.604,100.000,18.219,,
9305,07/08/24 06:00:00 AM,,,,18.604,18.604
9306,07/08/24 06:01:43 AM,18.604,100.000,18.230,,
9307,07/08/24 06:15:00 AM,,,,18.557,18.557
9308,07/08/24 06:16:43 AM,18.557,100.000,18.191,,
9309,07/08/24 06:30:00 AM,,,,18.580,18.580
9310,07/08/24 06:31:43 AM,18.580,100.000,18.226,,
9311,07/08/24 06:45:00 AM,,,,18.699,18.699
9312,07/08/24 06:46:43 AM,18.699,100.000,18.347,,
9313,07/08/24 07:00:00 AM,,,,18.771,18.771
9314,07/08/24 07:01:43 AM,18.771,100.000,18.390,,
9315,07/08/24 07:15:00 AM,,,,18.889,18.889
9316,07/08/24 07:16:43 AM,18.889,99.885,18.489,,
9317,07/08/24 07:30:00 AM,,,,18.961,18.961
9318,07/08/24 07:31:43 AM,18.961,99.802,18.549,,
9319,07/08/24 07:45:00 AM,,,,19.127,19.127
9320,07/08/24 07:46:43 AM,19.127,99.822,18.719,,
9321,07/08/24 08:00:00 AM,,,,19.436,19.436
9322,07/08/24 08:01:43 AM,19.436,99.520,18.988,,
9323,07/08/24 08:15:00 AM,,,,19.841,19.841
9324,07/08/24 08:16:43 AM,19.841,99.061,19.330,,
9325,07/08/24 08:30:00 AM,,,,20.365,20.365
9326,07/08/24 08:31:43 AM,20.365,98.057,19.714,,
9327,07/08/24 08:45:00 AM,,,,20.984,20.984
9328,07/08/24 08:46:43 AM,20.984,97.673,20.280,,
9329,07/08/24 09:00:00 AM,,,,21.843,21.843
