...1,Timestamp,Air TempC.x,VPD.x,Vapor Pressure.x,Atmos Pressure.x,Solar,Wetness Level 1,Wetness Level 2,Air TempC.y,Atmos Pressure.y,VPD.y,Vapor Pressure.y,Atmos.Pressure,Air.TempC,VPD,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-06-21T07:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.77,18.1,0.02,2.053,511,459
NA,2024-06-21T07:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.78,18.3,0.03,2.072,509,454
NA,2024-06-21T07:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.78,19.8,0.07,2.232,501,449
NA,2024-06-21T07:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.8,20.9,0.24,2.23,483,448
NA,2024-06-21T08:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.8,20.7,0.23,2.205,459,448
NA,2024-06-21T08:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.81,21,0.23,2.246,456,448
NA,2024-06-21T08:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.81,21.3,0.24,2.29,455,449
NA,2024-06-21T08:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.8,22.1,0.3,2.352,455,449
NA,2024-06-21T09:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.79,22.8,0.35,2.414,454,448
NA,2024-06-21T09:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.79,23.6,0.43,2.488,454,448
NA,2024-06-21T09:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.79,24.3,0.49,2.543,453,447
NA,2024-06-21T09:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.78,25,0.54,2.632,453,447
NA,2024-06-21T10:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.77,25.9,0.68,2.656,452,447
NA,2024-06-21T10:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.77,26.7,0.84,2.659,452,446
NA,2024-06-21T10:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.76,27.7,1.13,2.578,451,446
NA,2024-06-21T10:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.76,28.7,1.39,2.554,450,445
NA,2024-06-21T11:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.75,29.4,1.51,2.582,450,445
NA,2024-06-21T11:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.75,30.3,1.74,2.572,449,444
NA,2024-06-21T11:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.74,30.7,1.89,2.538,449,443
NA,2024-06-21T11:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.73,30.3,1.91,2.405,449,443
NA,2024-06-21T12:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.72,29.4,1.57,2.524,449,444
NA,2024-06-21T12:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.72,28.6,1.51,2.413,449,444
NA,2024-06-21T12:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.71,30.2,1.86,2.434,447,443
NA,2024-06-21T12:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.7,31.2,2.22,2.311,447,442
NA,2024-06-21T13:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.68,31.8,2.45,2.268,446,441
NA,2024-06-21T13:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.67,31.6,2.33,2.32,447,442
NA,2024-06-21T13:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.65,31.8,2.41,2.293,446,442
NA,2024-06-21T13:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.63,32.4,2.54,2.311,446,441
NA,2024-06-21T14:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.62,32.6,2.62,2.298,444,441
NA,2024-06-21T14:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.6,31.9,2.46,2.274,446,442
NA,2024-06-21T14:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.58,32.1,2.5,2.288,443,441
NA,2024-06-21T14:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.56,32.6,2.6,2.305,442,440
NA,2024-06-21T15:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.54,32,2.54,2.214,444,440
NA,2024-06-21T15:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.53,32.5,2.63,2.257,443,440
NA,2024-06-21T15:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.52,32.6,2.75,2.162,443,440
NA,2024-06-21T15:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.5,33,2.85,2.192,442,439
NA,2024-06-21T16:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.48,33.6,2.92,2.263,442,439
NA,2024-06-21T16:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.47,32.2,2.49,2.318,444,440
NA,2024-06-21T16:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.45,31.7,2.37,2.311,445,441
NA,2024-06-21T16:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.45,31.9,2.45,2.287,445,441
NA,2024-06-21T17:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.44,32.2,2.55,2.255,444,441
NA,2024-06-21T17:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.43,32.3,2.63,2.202,445,441
NA,2024-06-21T17:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.42,32.7,2.69,2.252,444,440
NA,2024-06-21T17:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,32.7,2.74,2.208,444,440
NA,2024-06-21T18:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.38,32.7,2.67,2.272,445,440
NA,2024-06-21T18:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.37,32.7,2.47,2.478,445,441
NA,2024-06-21T18:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,32.7,2.41,2.542,445,441
NA,2024-06-21T18:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,32.2,2.39,2.411,445,441
NA,2024-06-21T19:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,32.2,2.24,2.58,445,441
NA,2024-06-21T19:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,31.8,2.19,2.508,446,442
NA,2024-06-21T19:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.34,31.1,1.97,2.554,446,442
NA,2024-06-21T19:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.34,30.6,1.87,2.51,447,442
NA,2024-06-21T20:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.33,30.1,1.79,2.482,447,443
NA,2024-06-21T20:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.34,29,1.48,2.517,448,444
NA,2024-06-21T20:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.33,27.6,1.13,2.565,449,445
NA,2024-06-21T20:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.34,26.5,0.87,2.583,450,445
NA,2024-06-21T21:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,25.9,0.79,2.556,450,446
NA,2024-06-21T21:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,25.3,0.68,2.543,451,446
NA,2024-06-21T21:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,24.8,0.6,2.533,451,447
NA,2024-06-21T21:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.37,24.3,0.53,2.514,452,447
NA,2024-06-21T22:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.38,24,0.5,2.485,452,447
NA,2024-06-21T22:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,23.7,0.44,2.479,452,447
NA,2024-06-21T22:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,23.2,0.39,2.459,453,448
NA,2024-06-21T22:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.41,22.9,0.33,2.451,453,448
NA,2024-06-21T23:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.42,22.7,0.31,2.443,453,448
NA,2024-06-21T23:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.42,22.4,0.28,2.427,454,449
NA,2024-06-21T23:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.43,22,0.24,2.404,454,449
NA,2024-06-21T23:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.43,21.8,0.21,2.393,454,449
NA,2024-06-22T00:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.42,21.6,0.19,2.385,455,450
NA,2024-06-22T00:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.42,21.4,0.18,2.366,455,450
NA,2024-06-22T00:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.41,21.2,0.16,2.35,455,450
NA,2024-06-22T00:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,21,0.15,2.341,455,450
NA,2024-06-22T01:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,20.8,0.14,2.32,456,450
NA,2024-06-22T01:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,20.7,0.12,2.312,456,451
NA,2024-06-22T01:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.39,20.6,0.11,2.305,456,451
NA,2024-06-22T01:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.39,20.4,0.1,2.29,456,451
NA,2024-06-22T02:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.37,20.3,0.1,2.281,456,451
NA,2024-06-22T02:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.37,20.1,0.09,2.263,456,451
NA,2024-06-22T02:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,20,0.09,2.245,457,451
NA,2024-06-22T02:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,19.9,0.08,2.238,457,451
NA,2024-06-22T03:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,19.8,0.07,2.229,458,451
NA,2024-06-22T03:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,19.7,0.07,2.226,459,451
NA,2024-06-22T03:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,19.6,0.06,2.215,460,451
NA,2024-06-22T03:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,19.5,0.07,2.2,462,451
NA,2024-06-22T04:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,19.4,0.06,2.195,465,451
NA,2024-06-22T04:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,19.3,0.06,2.186,467,451
NA,2024-06-22T04:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,19.2,0.05,2.17,469,451
NA,2024-06-22T04:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.36,19.1,0.05,2.16,471,451
NA,2024-06-22T05:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.37,19,0.05,2.153,473,451
NA,2024-06-22T05:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.37,19,0.04,2.145,475,452
NA,2024-06-22T05:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.38,18.8,0.04,2.129,478,452
NA,2024-06-22T05:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.39,18.7,0.04,2.118,480,453
NA,2024-06-22T06:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.41,18.7,0.04,2.116,482,453
NA,2024-06-22T06:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.42,18.6,0.03,2.108,484,454
NA,2024-06-22T06:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.42,18.6,0.03,2.106,486,454
NA,2024-06-22T06:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.41,18.5,0.03,2.103,487,454
NA,2024-06-22T07:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,18.6,0.03,2.104,487,453
NA,2024-06-22T07:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.39,18.8,0.03,2.134,484,451
NA,2024-06-22T07:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.38,20.4,0.1,2.285,465,449
NA,2024-06-22T07:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.38,21.2,0.25,2.273,456,448
NA,2024-06-22T08:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.39,21.4,0.27,2.28,455,448
NA,2024-06-22T08:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.4,21.8,0.3,2.315,455,448
NA,2024-06-22T08:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.39,22.2,0.32,2.356,454,448
NA,2024-06-22T08:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.39,22.9,0.37,2.424,454,448
NA,2024-06-22T09:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.37,23.6,0.41,2.502,454,448
NA,2024-06-22T09:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.35,24.4,0.49,2.557,453,448
NA,2024-06-22T09:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.34,25.2,0.6,2.618,452,446
NA,2024-06-22T09:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.34,26.1,0.69,2.687,452,446
NA,2024-06-22T10:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.33,26.7,0.8,2.704,452,446
NA,2024-06-22T10:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.31,27.5,1.02,2.641,451,446
NA,2024-06-22T10:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.3,28,1.17,2.614,451,446
NA,2024-06-22T10:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.29,28.6,1.3,2.601,450,445
NA,2024-06-22T11:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.28,29.1,1.43,2.604,450,445
NA,2024-06-22T11:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.27,29.8,1.58,2.603,449,444
NA,2024-06-22T11:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.25,30.2,1.75,2.543,449,444
NA,2024-06-22T11:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.23,30.4,1.8,2.537,448,443
NA,2024-06-22T12:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.22,31,1.97,2.521,448,443
NA,2024-06-22T12:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.21,31.3,2.08,2.485,448,443
NA,2024-06-22T12:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.2,31.4,2.21,2.376,447,442
NA,2024-06-22T12:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.19,31.7,2.36,2.322,447,442
NA,2024-06-22T13:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.17,32.2,2.5,2.314,446,441
NA,2024-06-22T13:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.16,32.1,2.42,2.363,447,442
NA,2024-06-22T13:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.15,31.9,2.36,2.368,446,442
NA,2024-06-22T13:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.13,32.5,2.49,2.401,446,441
NA,2024-06-22T14:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.11,32.3,2.54,2.299,445,441
NA,2024-06-22T14:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.09,32.8,2.62,2.344,444,441
NA,2024-06-22T14:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.07,32.9,2.73,2.266,444,441
NA,2024-06-22T14:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.05,32.8,2.73,2.232,444,440
NA,2024-06-22T15:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.04,32.5,2.65,2.228,444,441
NA,2024-06-22T15:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98.02,33,2.75,2.269,443,440
NA,2024-06-22T15:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,98,33.2,2.81,2.272,443,440
NA,2024-06-22T15:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.98,33,2.72,2.316,443,439
NA,2024-06-22T16:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.97,33.4,2.89,2.267,443,440
NA,2024-06-22T16:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.95,33.5,2.91,2.272,444,440
NA,2024-06-22T16:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.93,33.5,3.05,2.111,443,440
NA,2024-06-22T16:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.92,33.7,3.14,2.098,444,440
NA,2024-06-22T17:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.91,33.4,2.99,2.157,444,440
NA,2024-06-22T17:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.9,33,2.77,2.269,445,441
NA,2024-06-22T17:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.88,32.6,2.52,2.4,445,440
NA,2024-06-22T17:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.87,32.5,2.49,2.399,445,441
NA,2024-06-22T18:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.86,32.1,2.33,2.452,446,441
NA,2024-06-22T18:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.86,32,2.22,2.527,446,441
NA,2024-06-22T18:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.84,32.2,2.18,2.64,445,441
NA,2024-06-22T18:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,32.2,2.25,2.566,446,441
NA,2024-06-22T19:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,32.4,2.26,2.61,446,442
NA,2024-06-22T19:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,32.4,2.21,2.654,446,442
NA,2024-06-22T19:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,31.4,1.96,2.639,446,442
NA,2024-06-22T19:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,30.9,1.82,2.648,447,442
NA,2024-06-22T20:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,30.7,1.75,2.661,448,443
NA,2024-06-22T20:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,29.5,1.49,2.638,449,444
NA,2024-06-22T20:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,28.3,1.26,2.589,449,444
NA,2024-06-22T20:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,27.4,1.08,2.557,450,445
NA,2024-06-22T21:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.83,26.5,0.9,2.565,450,445
NA,2024-06-22T21:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,25.9,0.76,2.581,451,446
NA,2024-06-22T21:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,25.3,0.65,2.574,451,446
NA,2024-06-22T21:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.81,24.7,0.55,2.564,452,447
NA,2024-06-22T22:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.81,24.3,0.5,2.545,452,447
NA,2024-06-22T22:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,24,0.45,2.538,452,447
NA,2024-06-22T22:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,23.6,0.4,2.515,453,448
NA,2024-06-22T22:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,23.2,0.34,2.504,453,448
NA,2024-06-22T23:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,23,0.31,2.489,454,448
NA,2024-06-22T23:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,22.7,0.28,2.475,454,449
NA,2024-06-22T23:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,22.5,0.26,2.462,454,449
NA,2024-06-22T23:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,22.2,0.24,2.442,454,449
NA,2024-06-23T00:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,22,0.21,2.423,455,450
NA,2024-06-23T00:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,21.7,0.19,2.408,455,450
NA,2024-06-23T00:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,21.5,0.17,2.396,455,450
NA,2024-06-23T00:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,21.4,0.17,2.377,455,450
NA,2024-06-23T01:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.82,21.1,0.15,2.357,456,450
NA,2024-06-23T01:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.8,21,0.14,2.347,456,451
NA,2024-06-23T01:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.78,20.9,0.12,2.341,456,451
NA,2024-06-23T01:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.78,20.7,0.12,2.326,456,451
NA,2024-06-23T02:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.77,20.6,0.11,2.314,456,451
NA,2024-06-23T02:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.76,20.5,0.1,2.311,456,451
NA,2024-06-23T02:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.76,20.4,0.09,2.297,456,451
NA,2024-06-23T02:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.75,20.2,0.09,2.287,456,451
NA,2024-06-23T03:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.75,20.1,0.08,2.274,456,451
NA,2024-06-23T03:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.74,20.1,0.08,2.266,457,451
NA,2024-06-23T03:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.73,20,0.07,2.256,458,451
NA,2024-06-23T03:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.9,0.07,2.249,458,451
NA,2024-06-23T04:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.8,0.07,2.239,460,451
NA,2024-06-23T04:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.7,0.06,2.227,462,451
NA,2024-06-23T04:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.6,0.06,2.224,463,451
NA,2024-06-23T04:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.6,0.06,2.217,464,451
NA,2024-06-23T05:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.5,0.05,2.214,466,451
NA,2024-06-23T05:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.4,0.05,2.206,468,451
NA,2024-06-23T05:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.72,19.4,0.05,2.206,466,452
NA,2024-06-23T05:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.71,19.4,0.04,2.206,467,451
NA,2024-06-23T06:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.7,19.3,0.04,2.199,468,451
NA,2024-06-23T06:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.7,19.3,0.04,2.201,470,451
NA,2024-06-23T06:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.68,19.2,0.04,2.191,472,452
NA,2024-06-23T06:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.68,19.2,0.04,2.19,475,452
NA,2024-06-23T07:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.66,19.2,0.03,2.193,476,452
NA,2024-06-23T07:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.66,19.4,0.03,2.217,472,451
NA,2024-06-23T07:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.66,20.8,0.1,2.357,456,449
NA,2024-06-23T07:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.66,21.6,0.24,2.342,456,448
NA,2024-06-23T08:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.65,21.8,0.26,2.354,455,448
NA,2024-06-23T08:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,97.66,22.4,0.32,2.393,455,448
